protein_id_transcript	protein_id_gene	human_id	hgnc	number_of_peptides	unfE	fertE	cell16	iniG	latN	midTII	latTII	larva
KY21.Chr2.170.v1.SL1-1	KY21.Chr2.170	B3GNT2	HGNC:15629	1	0.0015859953797615	0.00146067220696416	0.212096761959886	0.00046681542502928	0.853649409739595	2.18633478069918	2.73449888632328	2.0099066782663
KY21.Chr2.175.v1.SL1-1	KY21.Chr2.175	PAH	HGNC:8582	1	5.59420159475733	0.331764836825944	0.00219340893211657	0.00258009820441377	0.00159881460707961	0.128116774726635	0.272621189849385	1.6669232820971
KY21.Chr2.176.v1.SL1-1	KY21.Chr2.176	PNPLA6	HGNC:16268	10	1.77046791123118	1.68011449951898	0.742709667516535	0.352722461618013	0.604587673065882	0.710614311039261	0.872978363138905	1.26580511287124
KY21.Chr2.18.v1.SL1-1	KY21.Chr2.18	CDKN1B	HGNC:1785	2	0.850433924674628	0.868857486096707	0.926205705653267	0.729160814685311	1.21466653176769	1.38977913040632	1.30384068523929	0.717055721476775
KY21.Chr2.183.v1.SL1-1	KY21.Chr2.183	GP2	HGNC:4441	2	0.00380022166746215	0.00430680057676326	0.00391178582189881	0.00419784557832669	0.00237100215534409	0.375721866538408	2.4071382386317	5.19855223903009
KY21.Chr2.184.v1.SL1-1	KY21.Chr2.184	CAPS2	HGNC:16471	1	0.53065876760232	0.452257905243129	0.669383214587296	1.04013203641683	1.03665243666451	1.2279010412429	1.63540521549983	1.40760938274318
KY21.Chr2.194.v1.SL2-1	KY21.Chr2.194	AGO2	HGNC:3263	17	0.451227799425767	0.450688799414238	0.766412415537008	0.948255198615164	1.25523483115794	1.33497013846178	1.36400429475405	1.42920652263405
KY21.Chr2.197.v1.nonSL1-1	KY21.Chr2.197	NTN4	HGNC:13658	1	2.13335960612985	1.96995236396309	1.88597175735505	0.392244009874839	0.467589099861474	0.439523949471873	0.383188612005427	0.328170601338395
KY21.Chr2.199.v1.ND1-1	KY21.Chr2.199	SLC22A16	HGNC:20302	1	0.005162204222205	0.00549955147873718	0.110068169594934	0.00372962547461629	0.313749061396724	1.35731947011691	2.76212897417562	3.44234294354026
KY21.Chr2.200.v1.SL1-1	KY21.Chr2.200	AARS1	HGNC:20	50	0.979706340695091	0.956474401249615	1.02609171468888	1.00183770500959	1.00312444382848	0.954228446771441	1.02792782727326	1.05060912048365
KY21.Chr2.201.v1.nonSL2-1	KY21.Chr2.201	TBC1D9	HGNC:21710	8	0.989198355017944	0.833527215258256	1.03126496949159	0.888707609911205	0.970382551572717	0.985377626649794	0.987167406359315	1.31437426573918
KY21.Chr2.204.v1.ND1-1	KY21.Chr2.204	FOCAD	HGNC:23377	5	1.11416180050111	1.07969640961131	1.09367790308599	0.937686333424853	1.04799247578766	1.10027066669849	0.815199265444814	0.811315145445776
KY21.Chr2.205.v1.nonSL4-1	KY21.Chr2.205	DEAF1	HGNC:14677	3	0.845054302531863	0.900435960672231	1.03736452796982	1.06710794436054	1.15713637015421	1.06489179295712	0.997340850031971	0.930668251322235
KY21.Chr2.208.v1.SL1-1	KY21.Chr2.208	URB2	HGNC:28967	6	0.947814631688695	0.820562755019634	0.922876024072271	0.838367776932586	0.913088316970059	1.01027553384082	1.16499129588191	1.38202366559403
KY21.Chr2.209.v1.nonSL2-1	KY21.Chr2.209	DDX6	HGNC:2747	27	1.27991286973528	1.24138467289629	1.16396176490476	0.97785965002479	0.901221311413543	0.819220584118814	0.847001063315931	0.769438083590595
KY21.Chr2.21.v1.ND1-1	KY21.Chr2.21	BBOX1	HGNC:964	6	1.08675912230362	1.09884392464871	1.24665627783888	0.878174803921863	0.914004547480966	0.954523459994296	0.946066427595886	0.874971436215778
KY21.Chr2.210.v1.SL1-1	KY21.Chr2.210	DOCK7	HGNC:19190	20	1.05712394109214	0.901984123884005	1.01954352734276	1.26688162663031	1.00701181338577	0.918550939071932	0.940325706013474	0.888578322579611
KY21.Chr2.215.v2.SL3-1	KY21.Chr2.215	ARHGAP1	HGNC:673	8	1.2661492600406	0.86640364447412	0.93645737483967	0.922705264294021	0.998027148910793	1.0001555344058	0.945664588017436	1.06443718501757
KY21.Chr2.216.v1.ND1-1	KY21.Chr2.216	SDCCAG8	HGNC:10671	1	0.565094957159814	0.54753279192838	0.939504697654408	1.09525666915141	1.29112765937004	1.48849532975178	1.24638217153111	0.82660572345306
KY21.Chr2.217.v1.SL1-1	KY21.Chr2.217	TUBGCP2	HGNC:18599	19	0.930135373587559	0.923487418352165	0.998708341218184	0.936632972034697	0.940681820747694	1.01392494268753	1.12266045724115	1.13376867413102
KY21.Chr2.220.v1.SL2-1	KY21.Chr2.220	YWHAG	HGNC:12852	18	0.919807472535891	0.904581690534211	0.973001085425553	0.997521297905974	0.983104373140972	0.905279365020083	1.10759770113938	1.20910701429794
KY21.Chr2.223.v1.SL2-1	KY21.Chr2.223	YWHAH	HGNC:12853	5	2.77169278236108	0.737735154616193	0.599387153618942	0.665924429618658	0.806909238363368	0.713806611923155	0.776858433407696	0.927686196090912
KY21.Chr2.224.v1.nonSL5-6	KY21.Chr2.224	YWHAG	HGNC:12852	31	1.01775710352025	0.86589485604143	0.995007532003668	0.946425910682396	1.01097637126632	0.986159038258456	1.05787164177703	1.11990754645045
KY21.Chr2.226.v1.SL3-1	KY21.Chr2.226	MICAL3	HGNC:24694	9	0.87446622233428	0.868059609995684	0.834081628912388	0.807294728836786	0.947800914514175	1.08225553214555	1.21037623971337	1.37566512354777
KY21.Chr2.23.v1.nonSL6-1	KY21.Chr2.23	SNX17	HGNC:14979	5	1.21093800205993	1.11759848272056	1.14851213281263	0.858374231615829	0.977042956688032	0.917171212674213	0.880928337206752	0.88943464422205
KY21.Chr2.236.v1.SL1-1	KY21.Chr2.236	EXTL3	HGNC:3518	8	0.965187796187452	0.911406794265547	0.934334564988807	1.14742654500648	1.11326224143249	1.07921957661134	0.97907165511429	0.87009082639359
KY21.Chr2.238.v1.nonSL1-1	KY21.Chr2.238	NA	NA	12	0.924383906024244	0.925128124518229	0.982502235106735	0.972561812352741	0.994536203828055	1.0508866043835	1.0288190831977	1.1211820305888
KY21.Chr2.240.v1.SL3-1	KY21.Chr2.240	USE1	HGNC:30882	9	0.898484514092902	0.900896103192789	0.943812278446675	1.02754956977624	1.04253480611091	1.08838170719775	1.09500706879569	1.00333395238705
KY21.Chr2.241.v2.ND4-1	KY21.Chr2.241	UBXN1	HGNC:18402	7	0.991008449466959	0.879924594724092	0.989878208845447	0.914063821190896	0.949073424115914	0.952705044572326	1.10546734296703	1.21787911411733
KY21.Chr2.242.v1.SL1-2	KY21.Chr2.242	UFD1	HGNC:12520	13	0.945963771338858	0.976223297649527	1.09809544860285	0.947691939074252	1.01118124805106	0.974051918906833	1.05447698978567	0.99231538659095
KY21.Chr2.244.v1.nonSL2-1	KY21.Chr2.244	NUP37	HGNC:29929	4	0.834634540727693	0.826865181477764	0.871617854615767	1.08840888983399	1.1644155577459	1.09119779982886	1.06681004082848	1.05605013494154
KY21.Chr2.245.v1.SL1-3	KY21.Chr2.245	PGLS	HGNC:8903	8	0.823393527420254	0.764871124641709	0.944800155805702	0.9825077506858	1.00702383082052	1.10035822019774	1.17548558028821	1.20155981014007
KY21.Chr2.247.v1.SL1-1	KY21.Chr2.247	BLK	HGNC:1057	4	0.4758922565899	0.397875388833587	0.548818429357868	1.32782498898862	1.56511342185792	1.80485262879842	0.940212112024608	0.939410773549082
KY21.Chr2.248.v1.SL5-1	KY21.Chr2.248	LACC1	HGNC:26789	2	0.398797919346167	0.384059752708352	0.669944766608521	1.51652619449873	1.59767048636094	1.53521370382626	0.905222246454652	0.992564930196376
KY21.Chr2.249.v1.SL1-1	KY21.Chr2.249	PRKD2	HGNC:17293	25	0.754403766533617	0.725911194729813	0.790102303206692	1.23356255978502	1.37884135622298	1.27840857735922	0.924507845440777	0.914262396721883
KY21.Chr2.251.v1.SL1-1	KY21.Chr2.251	COL12A1	HGNC:2188	1	0.00587935961442459	0.00628237204968614	0.110631008922655	0.123673905659688	0.0852226358320589	0.16636190992213	2.69808012285168	4.80386868514768
KY21.Chr2.254.v1.nonSL3-1	KY21.Chr2.254	RPL21	HGNC:10313	21	0.954335912393783	1.06474495924113	0.966899218238482	0.96378536078097	0.950712895084054	0.949298158491174	1.06657622258253	1.08364727318788
KY21.Chr2.255.v1.nonSL1-1	KY21.Chr2.255	RPAP2	HGNC:25791	1	0.972312904467484	0.90494640244168	1.02394285868309	0.871682945320884	1.05188330152377	0.98151553633199	1.00323002497907	1.19048602625203
KY21.Chr2.258.v1.SL1-1	KY21.Chr2.258	FN1	HGNC:3778	3	1.80476369736019	2.01561397499068	1.57731004943078	0.772380040742165	0.57574326257333	0.28753837888427	0.49035009147008	0.476300504548493
KY21.Chr2.260.v1.SL2-1	KY21.Chr2.260	MED24	HGNC:22963	10	1.04883624059475	1.00193406321899	1.05576070375178	0.999072998761063	1.06337174447279	0.983210166232852	0.939517602436376	0.908296480531409
KY21.Chr2.262.v1.SL1-1	KY21.Chr2.262	PIM3	HGNC:19310	1	0.0488465764339902	0.00118979810472241	0.0557347933225566	0.213993586949497	1.73883650484897	2.09759522009979	1.84794708402939	1.99585643621109
KY21.Chr2.266.v1.SL1-1	KY21.Chr2.266	SEC31A	HGNC:17052	31	0.904536961665421	0.872478621678626	0.920833694828187	0.875213740174629	0.949640217511749	0.982071996943172	1.19989473109959	1.29533003609863
KY21.Chr2.27.v1.SL1-1	KY21.Chr2.27	CLUAP1	HGNC:19009	4	0.851141549287322	0.668503379047784	0.989225869016297	0.901951113351813	0.986662198686793	1.06529033124221	1.2849241736185	1.25230138574928
KY21.Chr2.271.v1.ND1-1	KY21.Chr2.271	MOS	HGNC:7199	3	1.94235841301518	2.0650889139436	1.39381142282532	1.15402366298219	0.704882816752142	0.405541937707656	0.204200170239217	0.130092662534709
KY21.Chr2.275.v1.SL1-1	KY21.Chr2.275	LDB3	HGNC:15710	2	0.0036679979592798	0.00401895291435986	0.0349620142634851	0.00706379068624736	0.158687650959339	0.912575364790063	2.33020791867285	4.54881630975438
KY21.Chr2.28.v1.SL2-2	KY21.Chr2.28	ANAPC7	HGNC:17380	5	1.01688408781468	1.02670600413714	1.0656154948872	1.0677734617773	1.14897264020947	1.0449877731529	0.922905550156082	0.706154987865229
KY21.Chr2.280.v1.SL1-1	KY21.Chr2.280	HNRNPK	HGNC:5044	7	0.558105487464626	0.535734001557891	0.641642650655336	0.713001729996234	0.925232483088673	1.31844081382305	1.53978866281735	1.76805417059683
KY21.Chr2.281.v1.nonSL14-1	KY21.Chr2.281	CDC27	HGNC:1728	14	0.863891655350977	1.03737586280526	1.12513025837131	1.12647842135145	1.16016896736381	1.05688420292689	0.888068167860925	0.742002463969378
KY21.Chr2.282.v1.SL1-1	KY21.Chr2.282	POLH	HGNC:9181	6	1.65815431449121	1.57039945509258	1.47771584574206	0.951275478606767	0.857796449729057	0.683974541222148	0.463906873304829	0.336777041811346
KY21.Chr2.284.v1.SL2-1	KY21.Chr2.284	HMMR	HGNC:5012	16	0.413686514206115	0.369791606790649	0.781634921070443	1.06043965298993	1.74222120086718	1.44588596542171	1.19956578646873	0.986774352185242
KY21.Chr2.289.v1.nonSL3-1	KY21.Chr2.289	UBE3A	HGNC:12496	12	1.23389765712	1.14266810494292	1.12985454263896	0.951397601341125	0.995257028728168	0.687594057383058	0.938634688471871	0.920696319373895
KY21.Chr2.292.v1.SL2-1	KY21.Chr2.292	TBC1D1	HGNC:11578	8	0.485906302463408	0.495749894160756	0.995465968589751	1.0374792401566	1.11268899928102	1.23856375905726	1.39904150916702	1.23510432712419
KY21.Chr2.293.v1.SL2-1	KY21.Chr2.293	GSPT1	HGNC:4621	21	0.96350776407177	0.921801521723142	0.970204298914337	0.97258064786133	1.00693012427822	0.972533211254815	1.09849705972542	1.09394537217096
KY21.Chr2.30.v2.SL1-2	KY21.Chr2.30	PCED1A	HGNC:16212	1	1.54518470965156	1.87576508528226	1.44321254085825	1.14849066765277	0.492302773076638	0.496004106865516	0.490647385943338	0.508392730669672
KY21.Chr2.315.v1.nonSL14-1	KY21.Chr2.315	FTSJ1	HGNC:13254	5	0.790682526898049	1.02913092929185	0.952251311947188	1.19306848126607	1.12206970766998	1.09893881125753	0.920607758891729	0.893250472777602
KY21.Chr2.316.v1.SL2-1	KY21.Chr2.316	FANCB	HGNC:3583	4	0.923930735883097	0.918930966843067	0.89035100338276	0.928803428974148	1.05115281845298	1.18526090137446	1.04934652858566	1.05222361650383
KY21.Chr2.317.v1.SL1-2	KY21.Chr2.317	CIAO2B	HGNC:24261	5	0.832696434032184	0.779543627284145	1.0407586556103	1.06668476482614	1.09334348497768	1.16369005073524	1.05167048183312	0.971612500701188
KY21.Chr2.318.v1.nonSL9-1	KY21.Chr2.318	RPL17	HGNC:10307	11	1.29461748883629	0.95987179898962	0.9174075715485	0.913422366684686	0.903517716134331	1.02932120054513	1.02347220367241	0.958369653589033
KY21.Chr2.319.v1.ND1-2	KY21.Chr2.319	CCNA1	HGNC:1577	9	0.0660785027132636	0.859972838123027	2.07734992079878	2.53142699804354	1.41934031540611	0.478073431054935	0.302068763869626	0.265689229990711
KY21.Chr2.32.v1.SL1-1	KY21.Chr2.32	LARP6	HGNC:24012	2	0.00358168665959163	0.0260114943594683	0.0576775391819044	0.00212037699179484	0.561551198065125	1.30215826964736	3.07523434134698	2.97166509374778
KY21.Chr2.321.v4.SL3-1	KY21.Chr2.321	STIM2	HGNC:19205	11	2.66154757567319	2.31449233416482	0.222687810121388	0.286487638938813	0.508351457920764	0.650289218605619	0.684013143990759	0.672130820584644
KY21.Chr2.322.v1.nonSL5-1	KY21.Chr2.322	CTTN	HGNC:3338	13	1.11422680244214	0.87557692886449	1.04852958988789	1.00666238028257	0.979500293382347	1.01969274414504	0.947723064442003	1.00808819655352
KY21.Chr2.324.v1.nonSL13-1	KY21.Chr2.324	COPS8	HGNC:24335	7	0.854560812049803	0.866270363737714	0.862431847397439	0.959125157387757	0.982082010458087	1.08513122154076	1.12753301918379	1.26286556824465
KY21.Chr2.329.v1.SL1-1	KY21.Chr2.329	PCDH9	HGNC:8661	7	0.319609312249345	0.325752889073796	0.4342680440755	0.776098267381484	1.52267089995983	1.70033409539875	1.43116381502628	1.49010267683502
KY21.Chr2.33.v1.ND1-1	KY21.Chr2.33	TBC1D15	HGNC:25694	17	0.829327074366987	0.796752448104978	0.946808385145893	0.95169503982096	1.02565776712755	1.07306915814843	1.17613384118031	1.2005562861049
KY21.Chr2.330.v1.SL1-1	KY21.Chr2.330	NUP210	HGNC:30052	32	0.838552581543085	0.860304602894322	0.868797957858185	1.08794350551128	1.14694970063864	1.12198318991942	1.02401261573431	1.05145584590075
KY21.Chr2.331.v1.ND1-1	KY21.Chr2.331	RP9	HGNC:10288	1	0.499834836166306	0.742712867683572	1.18906084751397	0.973215713879772	0.715723023668805	2.05014780062356	1.064802458504	0.764502451960012
KY21.Chr2.346.v1.ND1-1	KY21.Chr2.346	TMA16	HGNC:25638	2	0.988806248499917	1.02495355271108	1.00913720777536	1.22081750186823	1.0064732259991	0.816202463928113	0.849733248831086	1.08387655038712
KY21.Chr2.35.v1.SL4-1	KY21.Chr2.35	ELOA	HGNC:11620	4	0.307071606734557	0.430705370049722	1.02038744442011	1.28950285946705	1.42394853696029	1.30103599754547	1.11660921318928	1.11073897163352
KY21.Chr2.354.v1.ND1-1	KY21.Chr2.354	CNNM2	HGNC:103	4	0.85503001385792	0.823980299696026	0.892540472358543	0.985484553713031	1.04440371797837	1.06849297960753	1.15597772493634	1.17409023785224
KY21.Chr2.356.v1.nonSL2-1	KY21.Chr2.356	IMPA1	HGNC:6050	9	0.868996353138537	0.671534291966698	0.739973917937284	0.928082601149276	1.00762145628355	0.984749538534699	1.35026870580331	1.44877313518664
KY21.Chr2.357.v1.nonSL5-2	KY21.Chr2.357	SPAG9	HGNC:14524	7	0.453417634523676	0.349865646647987	0.684671061464454	0.596073964694954	0.919639997158222	1.27597172079499	1.55316810738447	2.16719186733124
KY21.Chr2.359.v3.SL1-2	KY21.Chr2.359	ZFAND2B	HGNC:25206	5	0.954559769838333	1.02560774898598	1.3369085445077	1.18087195424926	0.937824979853104	0.865345337739729	0.873117798402778	0.825763866423113
KY21.Chr2.36.v1.SL1-5	KY21.Chr2.36	PKM	HGNC:9021	58	1.0546924189942	1.02130966942058	1.06186230889911	0.950899530036413	0.945551576270522	0.975771487386692	0.962143982098938	1.02776902689355
KY21.Chr2.362.v1.SL1-1	KY21.Chr2.362	SRD5A1	HGNC:11284	1	1.66634356535764	1.41871362174765	1.56144789559296	0.620687570109801	0.553703408334384	0.570741343024051	0.832997171919283	0.77536542391424
KY21.Chr2.370.v1.nonSL2-1	KY21.Chr2.370	NARS2	HGNC:26274	7	0.928148751082717	0.954254537930473	1.0056237554048	1.09125579581669	1.05243682309289	1.07477715438052	1.0000162533124	0.893486928979508
KY21.Chr2.371.v2.ND1-1	KY21.Chr2.371	DNAH3	HGNC:2949	2	0.712330262524184	0.778757197868141	0.669299518502405	1.10188529699311	0.920622704437133	0.989842773926141	1.39205063807012	1.43521160767877
KY21.Chr2.374.v1.SL1-1	KY21.Chr2.374	ATRX	HGNC:886	9	0.783538912778766	0.753852696715156	0.969300484805574	1.00796135547575	1.12386607242545	1.05730555416423	1.21141155509235	1.09276336854273
KY21.Chr2.380.v1.SL1-1	KY21.Chr2.380	DLC1	HGNC:2897	1	0.224762786070418	0.177462690574774	1.083990393793e-05	0.538057059128317	0.503328453185625	1.32531998837995	2.14235012364524	3.08870805911174
KY21.Chr2.384.v1.SL2-1	KY21.Chr2.384	COQ2	HGNC:25223	2	0.961528430768711	0.998513921112066	1.00730869812869	1.03071631718079	0.998513921112066	0.996713801059069	1.06553154874706	0.941173361891546
KY21.Chr2.385.v1.SL2-1	KY21.Chr2.385	CD96	HGNC:16892	5	0.458199604935828	0.650178059250793	0.698899506335485	0.850940558770192	1.08200380132351	0.909795292502335	1.78965206686352	1.56033111001834
KY21.Chr2.386.v1.nonSL3-1	KY21.Chr2.386	ESD	HGNC:3465	19	0.917719628825622	0.88924046827548	0.970875807917666	0.802809810074764	0.819215978611403	0.837907178026039	1.3873393657317	1.37489176253732
KY21.Chr2.387.v1.SL1-1	KY21.Chr2.387	ERCC5	HGNC:3437	8	0.842278967165888	0.9244745939721	0.934597864147079	0.971565680742443	1.09330806325035	1.08903433516055	1.08602768163463	1.05871281392697
KY21.Chr2.388.v1.SL2-1	KY21.Chr2.388	SYS1	HGNC:16162	2	0.399341354652375	0.512012466736399	0.882489574323532	1.04989500976576	1.19064960690475	1.32132306734991	1.36706439049534	1.27722452977194
KY21.Chr2.392.v1.SL1-1	KY21.Chr2.392	B3GALT5	HGNC:920	1	0.9952083728652	1.10075410441572	0.994540877994411	0.780864199742841	0.938467673972803	1.06344607479705	0.924231997206445	1.20248669900553
KY21.Chr2.393.v1.SL1-1	KY21.Chr2.393	MOSPD2	HGNC:28381	8	0.569383382978049	0.57353759550973	0.662556822506046	0.8254122314943	0.967143258119145	1.1819218009879	1.47960947621175	1.74043543219307
KY21.Chr2.394.v1.SL1-1	KY21.Chr2.394	GDPD1	HGNC:20883	3	0.193140007082516	0.292084062669291	0.471665156901172	0.673272404661149	1.0410208648921	1.40761260325217	1.67623012639438	2.24497477414722
KY21.Chr2.396.v1.SL2-1	KY21.Chr2.396	CAPN15	HGNC:11182	6	0.826309386741934	0.840052534274277	0.96913753224555	1.02610262807229	1.15652162692154	1.09423121928917	1.07914910954074	1.0084959629145
KY21.Chr2.399.v1.ND1-1	KY21.Chr2.399	RAD9A	HGNC:9827	4	1.01750142161665	0.784518042034715	0.893848399131857	0.992363196601346	1.01908981608513	0.993931779406064	1.13455278551398	1.16419455961026
KY21.Chr2.402.v1.SL1-1	KY21.Chr2.402	FUT6	HGNC:4017	1	0.801126255731695	0.514652659944088	0.665762362323113	1.23917459126273	0.914468529001192	1.40307455820371	1.02365884116478	1.4380822023687
KY21.Chr2.404.v1.SL1-1	KY21.Chr2.404	GMPPA	HGNC:22923	9	0.812108650291108	0.7653691581586	0.816759881624435	0.867627020909405	0.874745752606364	0.956799885939637	1.27024588822651	1.63634376224394
KY21.Chr2.405.v1.SL1-1	KY21.Chr2.405	ATG7	HGNC:16935	10	0.861936105158674	0.766159326636303	0.892058975459361	0.909739462530427	1.00164069923605	1.01124390200225	1.22414028887188	1.33308124010505
KY21.Chr2.406.v1.SL1-1	KY21.Chr2.406	GPCPD1	HGNC:26957	15	0.877771963313474	0.881383511542149	0.897905558400823	1.07317562349559	1.06618559903124	1.05527835115678	1.05025699599786	1.09804239706209
KY21.Chr2.408.v1.nonSL3-1	KY21.Chr2.408	PCBD2	HGNC:24474	4	1.07089994301313	1.02775023449251	1.0717649609791	0.996446338275886	1.04234288202377	1.11902598285006	0.818492855352359	0.853276803013178
KY21.Chr2.414.v1.SL1-1	KY21.Chr2.414	KLC3	HGNC:20717	1	0.856317663406552	0.703305325250128	0.911254188888719	0.949949585526961	0.697097363873353	1.07463568579616	1.27276359920523	1.53467658805289
KY21.Chr2.415.v1.SL1-1	KY21.Chr2.415	PSD	HGNC:9507	3	0.00234307431508448	0.00114540503438433	0.857014833262702	1.57930568210532	1.2965533286075	1.18828458383879	1.38146060450664	1.69389248832958
KY21.Chr2.417.v1.SL2-1	KY21.Chr2.417	TGOLN2	HGNC:15450	13	1.23152753798146	1.10509328032144	1.15538299252208	1.23597782696689	1.0295951097535	1.02702747596352	0.742719262381909	0.472676514109209
KY21.Chr2.418.v1.nonSL9-3	KY21.Chr2.418	ACY3	HGNC:24104	4	0.433647424211487	0.449667893005867	0.696070705666622	0.959943451633016	1.16837484404097	1.15278316695863	1.4604552643758	1.67905725010761
KY21.Chr2.419.v1.nonSL6-1	KY21.Chr2.419	WASHC4	HGNC:29174	14	0.96038879484749	0.872642007293061	0.963235896839815	1.05450068115357	1.09696288331408	1.10224294466191	0.971659736891541	0.978367054998534
KY21.Chr2.42.v1.nonSL3-1	KY21.Chr2.42	TMEM70	HGNC:26050	5	0.966570453393022	0.923880039733314	0.942786465147256	1.06803992456322	1.08193341479971	0.987204442931637	1.05103964512136	0.978545614310471
KY21.Chr2.421.v1.nonSL1-1	KY21.Chr2.421	IBTK	HGNC:17853	15	0.885584581057771	0.90938290547554	0.934669649273473	0.991612676818708	1.06161491031781	1.0626423397931	1.08536956717291	1.06912337009069
KY21.Chr2.422.v1.ND1-1	KY21.Chr2.422	PRSS8	HGNC:9491	3	0.00188554232645924	0.00211518341332025	0.00192215768613002	0.00200489626870008	0.00797306164047895	0.366184709199566	3.89471367503602	3.72320077442933
KY21.Chr2.423.v1.SL2-1	KY21.Chr2.423	ZNF595	HGNC:27196	2	0.684488683769392	0.582310372752512	0.941018654803547	0.916133048008336	1.05768390115515	1.29620366024116	1.28451200201239	1.23764967725751
KY21.Chr2.428.v2.nonSL3-1	KY21.Chr2.428	ZNF768	HGNC:26273	2	0.170950797514942	0.39785758912112	0.506908604511396	0.722838257720287	1.24633230398421	1.9504015559408	1.56316800451947	1.44154288668777
KY21.Chr2.429.v2.SL2-2	KY21.Chr2.429	ZDHHC17	HGNC:18412	9	0.799663365474842	0.796464940885541	1.03232981280313	0.8752844684999	0.965521168849181	1.0590432931897	1.21489398020841	1.2567989700893
KY21.Chr2.43.v1.nonSL7-1	KY21.Chr2.43	DDX5	HGNC:2746	21	0.596993930850342	0.546509058655552	0.687776052709131	0.829355296765765	1.00796171634878	1.31277974722352	1.46374670153299	1.55487749591392
KY21.Chr2.434.v1.SL1-2	KY21.Chr2.434	COMMD2	HGNC:24993	1	0.795024644096405	0.791409921846158	0.991015262101773	0.860927052130844	1.01787397787349	1.00703356475015	1.26783503791209	1.26888053928909
KY21.Chr2.436.v2.SL3-2	KY21.Chr2.436	NA	NA	3	1.07962532508849	1.02650510390036	0.944793807615328	1.02679401927831	1.13859178777007	0.896468867607616	0.921024934015793	0.966196154724038
KY21.Chr2.444.v1.SL1-1	KY21.Chr2.444	MYO9A	HGNC:7608	4	0.766509820486589	0.738062377675837	0.822491762318721	1.44282099730427	1.32328106893909	1.22128743407527	0.8471453022536	0.838401236946624
KY21.Chr2.446.v1.SL1-1	KY21.Chr2.446	KIFC3	HGNC:6326	1	0.456203520509329	0.523164730139388	0.595975542110034	0.9944711140222	0.915152600169504	1.02769717677551	1.70163598671698	1.78569932955705
KY21.Chr2.447.v1.SL1-1	KY21.Chr2.447	LRATD2	HGNC:24166	2	0.53757804894825	0.710775802785668	0.741451463050385	0.945940757830208	1.09203799577507	1.15418466564465	1.3207742831801	1.49725698278567
KY21.Chr2.448.v1.nonSL5-1	KY21.Chr2.448	PAM16	HGNC:29679	6	1.20669930984961	1.25921681808731	1.14431437046765	0.798594971600232	0.849307959413636	0.860283766294192	1.00124418335081	0.880338620936556
KY21.Chr2.45.v1.nonSL2-1	KY21.Chr2.45	ATR	HGNC:882	6	0.996014124026117	1.03250189649925	1.03738640524016	1.10196199105349	1.12656653666743	1.0464451454342	0.846702917686394	0.812420983392974
KY21.Chr2.457.v1.nonSL1-1	KY21.Chr2.457	GLIPR2	HGNC:18007	1	5.2451391479567	0.587755053168078	0.14686221193761	0.192614972794429	0.173233909714705	0.314705450408068	0.351264645609253	0.988424608411157
KY21.Chr2.46.v1.SL2-1	KY21.Chr2.46	PDIA6	HGNC:30168	35	0.96711043520331	0.945647096349083	1.0288075786809	0.929857169136467	0.931729392542696	1.02607314380911	1.08585561939423	1.08491956488421
KY21.Chr2.460.v1.SL1-1	KY21.Chr2.460	C2CD3	HGNC:24564	2	1.19947228033446	1.53459071356453	1.1006622549425	1.02508914909565	1.07857158517832	0.793032455885087	0.788050892735167	0.480530668264286
KY21.Chr2.463.v1.SL1-1	KY21.Chr2.463	SH3D19	HGNC:30418	7	0.494735611623856	0.379601982382689	1.14617433871777	1.19394915274801	1.3909982306887	1.3189993930956	1.00298651796151	1.07255477278185
KY21.Chr2.464.v1.SL1-1	KY21.Chr2.464	TBC1D30	HGNC:29164	2	0.618746510470251	0.629801590464001	0.922211404218785	0.981066211801257	1.23905942074291	1.12636967405943	1.16698031218634	1.31576487605702
KY21.Chr2.465.v1.SL1-1	KY21.Chr2.465	ACSF3	HGNC:27288	5	0.871676966020314	0.953605412042788	1.04430888759805	0.863313748839231	0.874699355359885	0.922160034106407	1.31781192000116	1.15242367603217
KY21.Chr2.467.v1.SL1-1	KY21.Chr2.467	WDR19	HGNC:18340	9	0.706546839593163	0.703999500636436	0.818414922029322	0.882020918389185	0.891011194054527	1.1053433417901	1.40591180107918	1.48675148242809
KY21.Chr2.468.v1.SL1-1	KY21.Chr2.468	SLC22A5	HGNC:10969	1	0.00349675517987149	0.00393456422828586	0.0035748001157116	0.00382636160306735	0.00239795286955793	0.218668930692498	1.74202131243163	6.02207932287938
KY21.Chr2.469.v1.nonSL12-1	KY21.Chr2.469	RPL31	HGNC:10334	2	1.04314412950103	0.898869676614413	0.978674435092674	0.950308156468903	0.969715514698733	1.05125389845586	1.02087544282894	1.08715874633945
KY21.Chr2.471.v1.SL4-1	KY21.Chr2.471	PIGF	HGNC:8962	1	0.90385149287219	0.809421654101405	0.983666391032396	0.968271589272481	0.961571903184517	1.01515786016138	1.110791186953	1.24726792242264
KY21.Chr2.472.v1.nonSL9-1	KY21.Chr2.472	RPS3	HGNC:10420	93	0.958456449384265	0.958008140966107	1.01803311627826	0.9721362270583	1.02491959318122	0.979920837273534	1.02914697253325	1.05937866332507
KY21.Chr2.476.v1.SL1-1	KY21.Chr2.476	CFAP97	HGNC:29276	1	0.354915243757747	0.501494815925326	1.00365080963691	1.40598634775141	1.59873705937992	1.24104155850293	1.0037256063267	0.890448558719051
